,ID,Nodes,abandoned:power,cables,frequency,line,note,operator,ref,voltage,wires,layer,power,source,name,created_by,circuits,highway,maxspeed,name:hsb,building,generator:source,abandoned:building,plant:output:electricity,plant:output:hot_water,disused,wikidata,access,barrier,old:operator,website,disused:power,abandoned,demolished:building,demolished:power,surface,tracktype,substation,building:levels,rating,generator:method,generator:output:electricity,substance,service,location,fixme,ref:Vattenfall,roof:shape,abandoned:substation,description:de,object:postcode,object:street,object:suburb,vacant,historic:power,old_name,landuse,roof:colour,plant:source,wikipedia,voltage:primary,voltage:secondary,sidewalk,height,roof:levels,check_date,type,year,ruins,description,power_supply,toilets:wheelchair,tourism,wheelchair,substation:type,man_made,street_cabinet,material,FIXME,object:village,source:image,level,operator:wikidata,seamark:cable_submarine:category,seamark:cable_submarine:name,seamark:type,information,capacity,fee,operator:wikipedia,area,seamark:pipeline_submarine:category,seamark:pipeline_submarine:name,disused:substation,building:colour,addr:postcode,addr:street,alt_name,image,building:part,colour,management_region,sanitary_dump_station,waterway,addr:housenumber,addr:village,start_date,bldam:criteria,heritage,heritage:operator,historic,ref:bldam,year_of_construction,building:height,voltage-low,alt_name2,lfd:criteria,ref:lfd,transformer,tower:type,addr:hamlet,sport,disused:rating,disused:voltage,disused:building,owner,denotation,object:hamlet,project number,artist_name,artwork_type,addr:suburb,url,building:material,roof:material,project,object:isolated_dwelling,old_ref,addr:city,inscription,old_operator,addr:country,amenity,shelter_type,structure,object:place,source2,object:town,removed:power,mapillary,tunnel,utility,bridge,design,power:disused,railway:electricity:ref,vattenfall_ref,survey:date,battery,storage:type,pump
4193,967264744,"['8948714260', '8948714265', '8948714266', '8948714267', '8948714268', '8948714269', '8948714270', '8948714271', '8948714272', '8948714273', '8948714274', '8948714275', '8948714276', '8948714256', '8948714255', '8948714254', '8948714253', '8948714252', '8948714251', '8948714250', '8948714249', '8948714248', '8948714247', '8948714245', '8948714246']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4194,971419373,"['8990680393', '8990680392', '8990680391', '963961731', '8990680393']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,street_cabinet,power, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4195,971690842,"['8993571130', '8993571129', '8993571128', '8993571127', '8993571130']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4196,973222687,"['9007697750', '9007697749', '9007697748', '9007697747', '9007697750']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4197,973261597,"['9008013007', '9008013004', '9008013005', '9008013006', '9008013007']", , , , , , ,62212, , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,street_cabinet,power, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4198,974072801,"['9014588358', '9014588359', '9014588360', '9014588362', '9014588361', '9014588363', '9014588364', '9014588365', '9014588366', '9014588367', '9014588368', '9014588369', '9014588370', '9014588372', '9014588373', '9014588374', '9014588375', '9014588377', '9014588376']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4199,975045538,"['9023284894', '9023284895', '9023284900', '9023284899', '9023284898', '9023284897', '9023284896']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4200,975936096,"['9031514410', '9031514409', '9031514408', '9031514407', '9031514410']", , , , , ,e.dis, , , , ,substation, , , , , , , ,service, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4201,975936099,"['9031537418', '9031514415', '9031514416', '9031537417', '9031537418']", , , , , ,e.dis, , , , ,substation, , , , , , , ,service, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4202,976327384,"['9035118690', '9035118689', '9035118684', '9035118685', '9035118686', '9035118687', '9035118688']", ,3,50, , , , ,medium,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4203,977506532,"['9044929381', '4791517115']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4204,977977622,"['9049259492', '9049259491', '9049259490', '9049259489', '9049259492']", , , , , ,PVU,Hamburger Straße,20000, , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4205,978465135,"['9053859961', '9053859960', '9053859962']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4206,979359840,"['7694610663', '8449748850']", ,3,50, , , , ,110000,single, ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4207,979359841,"['9060591373', '8449748848']", ,3,50,bay, , , ,110000, , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4208,979359842,"['8449748847', '7317917322']", ,3,50,bay, , , ,110000, , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4209,979359843,"['7694610663', '8449748848']", ,3,50, , , , ,110000, , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4210,980165734,"['9067217729', '9067217730']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4211,980984490,"['9074321689', '9074321690', '4732901308']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4212,982183363,"['9995283725', '9083675071', '9083675072', '9083675073', '9083675074', '9083675075', '9083675076', '9083675091', '9083675090', '9083675084', '9083675083', '9083675082', '9083675094', '9083675128', '9083675127', '9083675126', '9083675125', '9083675119', '9083675120', '9083675121', '9083675118', '9083675117', '9083675116', '9083675115', '9083675114', '9083675113', '9083675112', '9083675111', '9083675110', '9083675109', '9083675108', '9083675107', '9083675106', '9083675105']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4213,982188419,"['1289206677', '1289206682', '1289206667', '1289206674']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4214,982928749,"['9089005450', '9089005447', '9089005448', '9089005449', '9089005450']", , , , , , ,N 33042, , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,street_cabinet,power, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4215,984061978,"['9098929006', '9098938631', '9098938630', '9098938629', '9098938628', '9098938627', '9098938626', '9098938625', '9098938624', '9098938623', '9098938622', '9098938621', '9098938620', '9098938619', '9098938618', '9098938617', '9098929016', '9098929015', '9098929014', '9098929013', '9098929012', '9098929011', '9098929010', '9098929009', '9098929008', '9098929007', '9098929005', '9098929004', '9098929003', '9098929002', '9098929001', '9098929000', '3103409211']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4216,984379197,"['9101391313', '9101391314', '9101391315', '9101391316', '9101391313']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4217,984753641,"['3950940803', '9104213023']", , , , , , , , , ,-1, , ,Düpower Graben, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,ditch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,culvert, , , , , , , , , , 
4218,984753642,"['9104213023', '3950940804', '3950940805', '3950940806', '3950940807', '3950940808', '3950940449']", , , , , , , , , , , , ,Düpower Graben, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,ditch, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4219,985107734,"['9107480704', '9107480703', '9107533713', '9107533712', '9107480704']", , , , , , , , , , ,substation, , , , , , , ,commercial, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4220,985249237,"['9108762915', '9108762916', '9108784417', '9108784418', '9108762915']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4221,985984866,"['9114933153', '9114933154', '9114933155', '9114933156', '9114933153']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4222,986317945,"['7418974383', '1848524700']", ,3,50, , , , ,110000, , ,line, , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4223,986405938,"['9118047001', '9118047000', '9118046999', '9118046998', '9118047001']", , , , , , , ,10000;400, , ,substation, , , , , , , ,service, , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , ,Ü2 52521, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4224,986413431,"['3816785321', '3816785311', '3816785317', '1848211622']", ,3,50, , , , ,110000,double, ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4225,986711616,"['9120575528', '9120575527', '9120575526', '9120575525', '9120575528']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,street_cabinet,power, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4226,986913560,"['1857012215', '1857012216', '1857012217', '1857012218', '1857012219', '1857012220', '1857012221', '1857012222', '1857012223', '1857012224', '1857012225', '1857012226', '1857012229', '1857012232', '1857012231', '1857012230', '1857012228', '1857012227', '1857006449', '1857006438', '1857006468', '1857006433', '1857006470', '1857006467', '1857006430', '1857006441', '1857006445', '1857006426']", ,6,50, , , , ,110000,single, ,line, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4227,987011487,"['9123204018', '9123204019', '2122942359', '2122942531', '9136079196', '9123204018']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , ,fence, , , , , , , , ,generation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4228,988069433,"['9132854779', '9132854778', '9132854777', '9132854776', '9132854779']", , ,50, , ,EVC, ,20000, , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , ,indoor, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4229,988117674,"['1857012215', '9165987034', '9133327721', '5053718421']", ,3,50, , , , ,110000, , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4230,988126056,"['1832542810', '9165987033', '1832542812', '1832567920', '1857012214', '1857012215']", ,6,50, , , , ,110000,single, ,line,Bing, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4231,988127686,"['9133411310', '9133411311', '9133411315', '9133411314']", ,3,50, , , , ,110000, , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4232,988127687,"['467183352', '467183350', '467253715', '467253718', '467389385', '467389390', '467389396', '467389401', '467389414', '467389420', '467389424', '467389428', '467389433', '467389444', '467389446', '467389450', '467389455', '467389464', '1832594380', '1832594379', '1832594378', '1832594377', '1832594376', '1832594375', '1832594374', '1832594373', '1832594372', '1832594371', '1832594367', '1857002938', '1857002937', '1857002939', '1857002935', '1857002940', '1857002932', '1857002936', '1857002931', '1857002934', '1857002941', '1856990232', '1856990226', '1856990218', '1856990230', '1856990224', '1856990221', '1856990229', '1856990227', '1856990231', '7468613653', '1856988291']", ,6,50, , , , ,110000,single, ,line,Bing, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
