,ID,Members,cables,frequency,from,name,operator,operator:wikidata,operator:wikipedia,route,to,type,voltage,wires,colour,note,via,ref,fixme,old_operator,old_name,note:de,operator:abbr,via:2,capacity,name:de,ref:1,operator:short,rating,wikidata,wikipedia,fre,network,source
877,7029072,"['231740431', '231740433', '948170475', '478116249', '24672689']",3,50, , ,Westfalen Weser Netz,Q21416424,de:Westfalen Weser Energie,power, ,route,110000,single, , , ,127, , , , , , , , , ,WWN, , , , , , 
878,7029073,"['231740433', '478116258', '478116250', '29246232', '42694871', '263112122', '948170475']",3,50, , ,Westfalen Weser Netz,Q21416424,de:Westfalen Weser Energie,power, ,route,110000,single, , , ,126, , , , , , , , , ,WWN, , , , , , 
879,7191407,"['42827936', '489624426', '25024053', '158253553', '25943440']",3,50, ,Leitung 1871,Westfalen Weser Netz, , ,power, ,route,110000,single, , , ,1871, , , , , , , , , , , , , , , , 
880,7191412,"['392659601', '392659600', '37641349', '33751858', '37651426', '392659508', '25943440']",3,50, , ,Westfalen Weser Netz, , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
881,7191413,"['392659601', '37641348', '392659600', '37641349', '392659507', '37651426', '25943440']",3,50, , ,Westfalen Weser Netz, , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
882,7206953,"['274630377', '42692809', '169123699', '156960648', '490611322', '456386244', '196670169', '295529242', '156960655']",3,50,Würgassen, ,TenneT TSO GmbH,Q1662830,de:Tennet TSO,power,Bergshausen,route,380000,quad, , ,Sandershausen (neu), , , , , , , , , , , , , , , , , 
883,7234667,"['104720687', '52527267', '4474019']",2,16.7, ,Kraftwerk Lünen - Schaltwerk Lünen, , , ,power, ,route,110000,double, , , , , , , , , , , , , , , , , , , , 
884,7330135,"['54002618', '36272198', '500214521', '23692543', '87752731']",2,16.7,Wickrath,Wickrath - Stolberg 1,DB Energie GmbH,Q1152043,de:DB Energie,power,Stolberg,route,110000,single, , , ,1, , , , , , , , , , , , , , , , 
885,7330136,"['19260538', '500214519', '19261090', '23692543', '28442445']",2,16.7,Düsseldorf,Düsseldorf - Wickrath 2,DB Energie GmbH,Q1152043,de:DB Energie,power,Wickrath,route,110000,single, , , ,2, , , , , , , , , , , , , , , , 
886,7330181,"['25331495', '28878186', '28594986', '170350103', '28594861', '28206418', '28442445', '500214515', '500214525', '28878240', '191346806', '48174409']",2,16.7,Düsseldorf,Düsseldorf - Gerresheim 1,DB Energie GmbH,Q1152043,de:DB Energie,power,Gerresheim,route,110000,single, , , ,1, , , , , , , , , , , , , , , , 
887,7366173,"['29461977', '59608131', '25091140', '29461975', '25091074']",2,16.7,Kirchhellen,Sw Kirchhellen - Marl 2,DB Energie GmbH, , ,power,Marl,route,110000,single, , , , , , , , , , , , , , , , , , , , 
888,7366174,"['59608126', '29461976', '29461975', '29461980', '59608127', '69844546', '29079001', '500519307', '500519272', '275138487']",2,16.7,Datteln,Marl - Datteln 2,DB Energie GmbH, , ,power,Marl,route,110000,single, , , , , , , , , , , , , , , , , , , , 
889,7366175,"['105662953', '504256148', '504256147', '630224738', '907802872', '907802873', '706201043', '60725329', '989041807', '60725328', '906381479', '907802871', '60725327', '215588643', '442555164', '215588645', '215588443', '111498375', '215588444', '60793790', '25788425', '25091074', '215588644', '215588442', '906387466']",2,16.7,Kirchhellen,Sw Kirchhellen - Mehrhoog 2,DB Energie GmbH,Q1152043,de:DB Energie,power,Mehrhoog,route,110000,single, , , , , , , , , , , , , , , , , , , , 
890,7366185,"['810437980', '275138481', '275138500', '275138487', '109563297', '284965425', '284965426', '52698907', '53544325']",2,16.7,Dortmund,Dortmund - Datteln 2,DB Energie GmbH,Q1152043,de:DB Energie,power,Datteln,route,110000,single, , , , , , , , , , , , , , , , , , , , 
891,7366191,"['177010488', '53366221', '284926979', '39947413', '131986844', '284927138', '284695903', '284695899', '265590932', '265590933', '989159349', '265591546', '265591547', '52836561', '265591544', '52836538', '52698907', '89766692', '31143512']",2,16.7,Hagen,Hagen - Dortmund 2,DB Energie GmbH,Q1152043,de:DB Energie,power,Dortmund,route,110000,single, , , , , , , , , , , , , , , , , , , , 
892,7377267,"['599071253', '126881376', '174791786', '505395543', '46934727', '87322402', '500239789', '87322407', '29087037']",2,16.7,Remagen,Remagen - Orscheid 2,DB Energie GmbH, , ,power,Orscheid,route,110000,single, , , , , , , , , , , , , , , , , , , , 
893,7377269,"['87322402', '87840914', '1073873484', '41211828', '87322408', '500239788', '320451196', '380051736', '1073873490', '1073873491', '87840921', '87852793', '87840929', '199468139']",2,16.7, ,Orscheid - Montabaur 2,DB Energie GmbH, , ,power, ,route,110000,single, , ,Urbach, , , , , , , , , , , , , , , , , 
894,7395966,"['251744046', '507754435', '507754438', '22689383']",3,50, ,Coerde - Martini,Stadtwerke Münster, , ,power, ,route,110000, , , , , , , , , , , , , , , , , , , , , 
895,7808966,"['546636048', '478129934', '499879853', '546636046', '42566285', '42681484', '33299809']",3,50, , , , , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
896,7808967,"['546636048', '478129934', '546636045', '204242511', '42566285', '42681484', '478129930']",3,50, , , , , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
897,7808994,"['42681779', '35973307', '546639233', '546639232', '42681484', '478129929', '42681485', '375211553', '194452866', '546639234', '194452868', '42660445', '169123269']",3,50, , , , , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
898,7808995,"['42681779', '375211554', '375211553', '546639233', '35973307', '546639232', '478129931', '42681484', '194452866', '546639234', '546639231', '169123286', '42660445']",3,50, , , , , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
899,8058869,"['564722876', '251744046', '305166461']",3,50, ,Martini - Mittelhafen,RWE, , ,power, ,route,110000, , , , , , , , , , , , , , , , , , , , , 
900,8058870,"['508811994', '753589709', '686961252', '305166461', '150203761']",3,50, ,Geist - Mittelhafen K2,Westnetz, , ,power, ,route,110000, , , , , , , , , , , , , , , , , , , , , 
901,8193755,"['578137663', '578137667', '870598507', '863806531']", ,0, ,ALEGrO, , , ,power, ,route,320000, , , , , , , , , , , , , , , ,1000 MW, , , , , 
902,8210599,"['127983374', '402657521', '253436485']", ,50, , ,RWE, , ,power, ,route,110000, , , , , , , , , , , , , , , , , , , , , 
903,8210600,"['127983374', '402657515', '253436485']", ,50, , ,RWE, , ,power, ,route,110000, , , , , , , , , , , , , , , , , , , , , 
904,8467735,"['42694878', '207250512', '207250511', '478116251', '757454267']",3,50, , ,Westfalen Weser Netz,Q21416424,de:Westfalen Weser Energie,power, ,route,110000,single, , , ,1109-2, , , , , , , , , ,WWN, , , , , , 
905,8467736,"['757454267', '478116262', '207250511', '207250510', '42694878']",3,50, , ,Westfalen Weser Netz,Q21416424,de:Westfalen Weser Energie,power, ,route,110000,single, , , ,1109-1, , , , , , , , , ,WWN, , , , , , 
906,8467737,"['42694871', '478116254', '610031612', '352089674', '610031613', '97299909']",3,50, , ,Westfalen Weser Netz,Q21416424,de:Westfalen Weser Energie,power, ,route,110000, , , , ,119, , , , , , , , , ,WWN, , , , , , 
907,8467738,"['478116244', '610031612', '269664342', '269664345', '1021517807', '352089674', '42694876', '97299909', '737579528', '45857049', '45857050', '45857048', '478116263', '478116250', '28238219']",3,50, , ,Westfalen Weser Netz,Q21416424,de:Westfalen Weser Energie,power, ,route,110000, , , , ,118, , , , , , , , , ,WWN, , , , , , 
908,8470162,"['610287939', '954175175', '149331937', '32538752', '28397771', '23135618']",3,50, , , , , ,power, ,route,220000,double, , , ,A09, , , , , , , , , , , , , , , , 
909,8470163,"['28911211', '610287943', '269548887', '610287944', '4967984']",3,50,Kraftwerk Kirchlengern, , , , ,power,Kirchlengern,route,110000,single, , , , , , , , , , , , , , , , , , , , 
910,8470164,"['24230738', '610287952', '610287948', '988957548', '610287950', '149332031', '149332025', '31283593']",3,50, , , , , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
911,8470165,"['209033848', '610287949', '149332031', '62079104', '24230738']",3,50, , , , , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
912,8470166,"['610287954', '149332009', '149332015', '62079109', '24229852', '24230738']",3,50, , , , , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
913,8470167,"['24230738', '62079110', '149332015', '149332009', '610287953', '24229852']",3,50, , , , , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
914,9756957,"['22690852', '701967048', '116260539', '701960067', '85928840', '701960054', '701960058', '57786767', '22761692']",3,50, , , , , ,power, ,route,110000,single,green, , ,K153, , , , , , , , , , , , , , , , 
915,9756958,"['22690852', '701967048', '116260539', '701960067', '85928840', '701960054', '701960059', '57786962', '116260535', '57786766', '22761692']",3,50, , , , , ,power, ,route,110000,single,blue, , ,K154, , , , , , , , , , , , , , , , 
916,9756959,"['111356100', '111356095', '701960071', '701960070', '32993727']",3,50, ,Kobunau Nord,Westnetz, , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
917,9756960,"['32993727', '701960069', '701960071', '701960072', '111356100']",3,50, ,Kobunau Süd,Westnetz, , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
918,9758370,"['150276397', '150276398', '702059518', '150276403', '87335336']",3,50, , , , , ,power, ,route,110000,single, , , , , , , , , , , , , , , , , , , , 
919,9933768,"['300791839', '167107725', '167076241', '24570962', '23378870', '83350538', '83350534', '714813858', '714802176']",3,50,Enschede Van Heekstraat,110 kV Enschede Van Heekstraat - Losser geel,TenneT,Q1127569, ,power,Losser,route,110000,double;single,yellow, , , , , , , , , , , , , , , , , , , 
920,10091738,"['28397771', '954175160', '729404309', '915100366', '482914139', '954175164', '729404308', '28817488']",3,50, , , , , ,power, ,route,110000,single, , , ,110, , , , , , , , , , , , , , , , 
921,10091739,"['28397771', '954175160', '729404311', '269694735', '269694733', '915100366', '482914139', '954175163', '729404307', '28951578']",3,50, , , , , ,power, ,route,110000,single, , , ,108, , , , , , , , , , , , , , , , 
922,10147503,"['733880035', '953015050', '370082911', '370082916', '30666519', '733880031', '28607657', '32335931', '267947573']",3,50, , ,Avacon,Q1273382,de:Avacon,power, ,route,110000, , , , ,1004-1, , , , , , , , , , , , , , , , 
923,10147504,"['28607657', '370082915', '370082916', '370082911', '953015051', '733880034', '733880031', '32335931', '267947573']",3,50, , ,Avacon,Q1273382,de:Avacon,power, ,route,110000, , , , ,1004-2, , , , , , , , , , , , , , , , 
924,10188372,"['24672689', '478116248', '45857048', '737579525', '30314294']",3,50, , ,Westfalen Weser Netz, , ,power, ,route,110000, , , , ,140, , , , , , , , , , , , , , , , 
925,10188373,"['737579529', '45857049', '737579524', '30314294', '28238219']",3,50, , ,Westfalen Weser Netz, , ,power, ,route,110000, , , , ,128, , , , , , , , , , , , , , , , 
926,10254162,"['29077623', '1094055456', '219916758', '219916748', '741699972', '29470635']",3,50, ,Kusenhorst-Wulfen West,Westnetz,Q2807462,de:Westnetz,power, ,route,110000, , , , , , , , , , , , , , , , , , , , , 
927,10367351,"['28607657', '370082918', '752005413', '202164317', '202164315']",3,50, , ,Avacon,Q1273382,de:Avacon,power, ,route,110000, , , , ,1003-1, , , , , , , , , , , , , , , , 
928,10367352,"['202164315', '202164317', '752005413', '370082910', '28607657']",3,50, , ,Avacon,Q1273382,de:Avacon,power, ,route,110000, , , , ,1003-2, , , , , , , , , , , , , , , , 
929,10379130,"['666779989', '323886135', '753229865', '323886134', '323886133', '666768916', '753229859', '753229864', '753229861', '522013895', '317133859']",3,50, , ,Westnetz, , ,power, ,route,30000, , , , , , , , , , , , , , , , , , , , , 
930,10379131,"['666779989', '323886135', '753229865', '323886134', '753229866', '666768916', '753229859', '753229864', '753229861', '522013895', '317133859']",3,50, , ,Westnetz, , ,power, ,route,30000, , , , , , , , , , , , , , , , , , , , , 
931,10380853,"['666768915', '753379978', '172824595', '753379979', '666779989', '155511512']",3,50, , ,Westnetz, , ,power, ,route,30000, , , , , , , , , , , , , , , , , , , , , 
932,10380854,"['666779989', '666768915', '753379979', '753379978', '172824595', '155511512']",3,50, , ,Westnetz, , ,power, ,route,30000, , , , , , , , , , , , , , , , , , , , , 
933,10384415,"['686961245', '508811994', '150203761', '305166461']",3,50, ,Geist - Mittelhafen K1,Stadtwerke Münster, , ,power, ,route,110000, , , , , , , , , , , , , , , , , , , , , 
934,10440842,"['757066394', '957749235', '757066395', '43072657', '42694875', '478116256', '478116246', '478129926', '43072656', '42681484']",3,50, , ,Westfalen Weser Netz,Q21416424,de:Westfalen Weser Energie,power, ,route,110000, , , , ,1701-1, , , , , , , , , ,WWN, , , , , , 
935,10440843,"['43072656', '957749236', '757066395', '42694875', '478116245', '43072657', '757066394', '757454267']",3,50, , ,Westfalen Weser Netz,Q21416424,de:Westfalen Weser Energie,power, ,route,110000, , , , ,1701-2, , , , , , , , , ,WWN, , , , , , 
936,10440844,"['42681484', '478129935', '478116246', '31870307', '757454267']",3,50, , ,Westfalen Weser Netz,Q21416424,de:Westfalen Weser Energie,power, ,route,110000, , , , ,1701-3, , , , , , , , , ,WWN, , , , , , 
937,10624332,"['766332732', '766332726', '159406556', '766332729', '197960319']",3,50, ,Meinerzhagen 2,ENERVIE Vernetzt GmbH, , ,power, ,route,110000, ,red, , ,175, , , , , , , , , , , , , , , , 
938,10624333,"['197960319', '766332724', '159406556', '766332730', '766332732']",3,50, ,Meinerzhagen 1,ENERVIE Vernetzt GmbH, , ,power, ,route,110000, ,blue, , ,174, , , , , , , , , , , , , , , , 
939,10624334,"['207295422', '766332734', '159406520', '766355422', '766355423', '258141109']",3,50, ,Halver 7,ENERVIE Vernetzt GmbH, , ,power, ,route,110000, ,red, , ,170, , , , , , , , , , , , , , , , 
940,10624335,"['766332732', '269376308', '766332733', '159406513', '207295422']",3,50, ,Halver 5,ENERVIE Vernetzt GmbH, , ,power, ,route,110000, , , , ,168, , , , , , , , , , , , , , , , 
941,10624336,"['258141109', '766355422', '159406520', '766355424', '766332733', '766332731', '766332732']",3,50, ,Halver 4,ENERVIE Vernetzt GmbH, , ,power, ,route,110000, ,green, , ,167, , , , , , , , , , , , , , , , 
942,10624520,"['107327286', '766355419', '159406548', '159404043', '766355417', '197965010']",3,50, ,Halver 1,ENERVIE Vernetzt GmbH,Q1341587,de:Enervie,power, ,route,110000, ,blue, , ,164, , , , , , , , , , , , , , , , 
943,10624521,"['197965010', '269381515', '159404043', '159406548', '159406501', '159406545', '766355421', '157538617']",3,50, ,Halver 2,ENERVIE Vernetzt GmbH,Q1341587,de:Enervie,power, ,route,110000, ,red, , ,165, , , , , , , , , , , , , , , , 
944,10624522,"['157538617', '766355420', '159406545', '159406499', '766355422', '766355425', '258141109']",3,50, ,Halver 3,ENERVIE Vernetzt GmbH,Q1341587,de:Enervie,power, ,route,110000, ,white, , ,166, , , , , , , , , , , , , , , , 
945,10624523,"['258141109', '258141110', '766355422', '159406499', '159406501', '159406509', '107327286']",3,50, ,Halver 6,ENERVIE Vernetzt GmbH,Q1341587,de:Enervie,power, ,route,110000, ,black, , ,169, , , , , , , , , , , , , , , , 
946,10624524,"['197965010', '766355418', '159404043', '159406534', '766342196', '83916207']",3,50, , ,ENERVIE Vernetzt GmbH,Q1341587,de:Enervie,power, ,route,110000,double, , , ,160, , , , , , , , , , , , , , , , 
947,10624525,"['197965010', '766342193', '159406534', '159404043', '766355416', '83916207']",3,50, , ,ENERVIE Vernetzt GmbH,Q1341587,de:Enervie,power, ,route,110000, , , , ,161, , , , , , , , , , , , , , , , 
948,10624526,"['766355429', '766342195', '820274275', '766342192', '197960320', '159404044', '766355428', '83916207']",3,50, , ,ENERVIE Vernetzt GmbH,Q1341587,de:Enervie,power, ,route,110000,double,red with white circle, , ,Kal2, , , , , , , , , , , , , , , , 
949,10624527,"['766355429', '766355427', '159404044', '197960320', '766342192', '820274276', '766342198', '83916207']",3,50, , ,ENERVIE Vernetzt GmbH,Q1341587,de:Enervie,power, ,route,110000,double,blue with white circle, , ,Kal1, , , , , , , , , , , , , , , , 
950,10624528,"['83916207', '766342194', '820274275', '766342192', '197960320', '269388951', '766332735', '766332737', '766332732']",3,50, ,Verse 2,ENERVIE Vernetzt GmbH,Q1341587,de:Enervie,power, ,route,110000,double,red, , ,172, , , , , , , , , , , , , , , , 
951,10624529,"['83916207', '766342197', '820274276', '766342192', '197960320', '269388951', '766332735', '269387883', '766332732']",3,50, ,Verse 1,ENERVIE Vernetzt GmbH,Q1341587,de:Enervie,power, ,route,110000,double,blue, , ,171, , , , , , , , , , , , , , , , 
